Date;Workout Name;Exercise Name;Set Order;Weight;Weight Unit;Reps;RPE;Distance;Distance Unit;Seconds;Notes;Workout Notes;Workout Duration
2025-05-21 15:56:15;"Afternoon Workout";"Bicep Curl (Barbell)";1;10;kg;8;;;;0;"";"";53m
2025-05-21 15:56:15;"Afternoon Workout";"Bicep Curl (Barbell)";2;10;kg;8;;;;0;;;53m
2025-05-21 15:56:15;"Afternoon Workout";"Bicep Curl (Barbell)";3;10;kg;5;;;;0;;;53m
2025-05-21 15:56:15;"Afternoon Workout";"Bicep Curl (Barbell)";4;10;kg;3;;;;0;;;53m
2025-05-21 15:56:15;"Afternoon Workout";"Concentration Curl (Dumbbell)";1;5;kg;10;;;;0;"";;53m
2025-05-21 15:56:15;"Afternoon Workout";"Concentration Curl (Dumbbell)";2;5;kg;7;;;;0;;;53m
2025-05-21 15:56:15;"Afternoon Workout";"Concentration Curl (Dumbbell)";3;5;kg;8;;;;0;;;53m
2025-05-21 15:56:15;"Afternoon Workout";"Concentration Curl (Dumbbell)";4;5;kg;7;;;;0;;;53m
2025-05-21 15:56:15;"Afternoon Workout";"Hammer Curl (Dumbbell)";1;5;kg;8;;;;0;"";;53m
2025-05-21 15:56:15;"Afternoon Workout";"Hammer Curl (Dumbbell)";2;5;kg;5;;;;0;;;53m
2025-05-21 15:56:15;"Afternoon Workout";"Triceps Pushdown (Cable - Straight Bar)";1;36;kg;10;;;;0;"";;53m
2025-05-21 15:56:15;"Afternoon Workout";"Triceps Pushdown (Cable - Straight Bar)";2;36;kg;10;;;;0;;;53m
2025-05-21 15:56:15;"Afternoon Workout";"Triceps Pushdown (Cable - Straight Bar)";3;36;kg;7;;;;0;;;53m
2025-05-21 15:56:15;"Afternoon Workout";"Triceps Pushdown (Cable - Straight Bar)";4;36;kg;6;;;;0;;;53m
2025-05-21 15:56:15;"Afternoon Workout";"Crunch (Machine)";1;23;kg;10;;;;0;"";;53m
2025-05-21 15:56:15;"Afternoon Workout";"Crunch (Machine)";2;37;kg;10;;;;0;;;53m
2025-05-21 15:56:15;"Afternoon Workout";"Crunch (Machine)";3;50;kg;10;;;;0;;;53m
2025-05-21 15:56:15;"Afternoon Workout";"Crunch (Machine)";4;50;kg;10;;;;0;;;53m
2025-05-23 11:10:58;"Midday Workout";"vertical row";1;18;kg;10;;;;0;"";"";54m
2025-05-23 11:10:58;"Midday Workout";"vertical row";2;23;kg;10;;;;0;;;54m
2025-05-23 11:10:58;"Midday Workout";"vertical row";3;30;kg;10;;;;0;;;54m
2025-05-23 11:10:58;"Midday Workout";"vertical row";4;36;kg;10;;;;0;;;54m
2025-05-23 11:10:58;"Midday Workout";"Lat Pulldown (Cable)";1;25;kg;10;;;;0;"";;54m
2025-05-23 11:10:58;"Midday Workout";"Lat Pulldown (Cable)";2;30;kg;10;;;;0;;;54m
2025-05-23 11:10:58;"Midday Workout";"Lat Pulldown (Cable)";3;35;kg;10;;;;0;;;54m
2025-05-23 11:10:58;"Midday Workout";"Lat Pulldown (Cable)";4;55;kg;6;;;;0;;;54m
2025-05-23 11:10:58;"Midday Workout";"Seated Row (Cable)";1;14;kg;10;;;;0;"";;54m
2025-05-23 11:10:58;"Midday Workout";"Seated Row (Cable)";2;22;kg;10;;;;0;;;54m
2025-05-23 11:10:58;"Midday Workout";"Seated Row (Cable)";3;28;kg;10;;;;0;;;54m
2025-05-23 11:10:58;"Midday Workout";"Seated Row (Cable)";4;34;kg;10;;;;0;;;54m
2025-05-23 11:10:58;"Midday Workout";"Face Pull (Cable)";1;14;kg;10;;;;0;"";;54m
2025-05-23 11:10:58;"Midday Workout";"Face Pull (Cable)";2;18;kg;10;;;;0;;;54m
2025-05-23 11:10:58;"Midday Workout";"Face Pull (Cable)";3;23;kg;10;;;;0;;;54m
2025-05-23 11:10:58;"Midday Workout";"Face Pull (Cable)";4;36;kg;10;;;;0;;;54m
2025-05-23 11:10:58;"Midday Workout";"Crunch";1;;;10;;;;0;"";;54m
2025-05-23 11:10:58;"Midday Workout";"Crunch";2;;;10;;;;0;;;54m
2025-05-23 11:10:58;"Midday Workout";"Crunch";3;;;10;;;;0;;;54m
2025-05-23 11:10:58;"Midday Workout";"Pull Up (Assisted)";1;40;kg;10;;;;0;"";;54m
2025-05-23 11:10:58;"Midday Workout";"Pull Up (Assisted)";2;40;kg;10;;;;0;;;54m
2025-05-23 11:10:58;"Midday Workout";"Pull Up (Assisted)";3;64;kg;10;;;;0;;;54m
2025-05-23 11:10:58;"Midday Workout";"Pull Up (Assisted)";4;70;kg;8;;;;0;;;54m
2025-05-23 11:10:58;"Midday Workout";"Walking";1;;;;;1.30;km;12;"";;54m
2025-05-26 10:38:58;"Morning Workout";"Walking";1;;;;;1;km;11;"";"";1h 14m
2025-05-26 10:38:58;"Morning Workout";"Bench Press - Wide Grip (Barbell)";1;0;kg;10;;;;0;"";;1h 14m
2025-05-26 10:38:58;"Morning Workout";"Bench Press - Wide Grip (Barbell)";2;20;kg;10;;;;0;;;1h 14m
2025-05-26 10:38:58;"Morning Workout";"Bench Press - Wide Grip (Barbell)";3;20;kg;10;;;;0;;;1h 14m
2025-05-26 10:38:58;"Morning Workout";"Bench Press - Wide Grip (Barbell)";4;25;kg;5;;;;0;;;1h 14m
2025-05-26 10:38:58;"Morning Workout";"Cable Crossover";1;7;kg;10;;;;0;"";;1h 14m
2025-05-26 10:38:58;"Morning Workout";"Cable Crossover";2;9;kg;10;;;;0;;;1h 14m
2025-05-26 10:38:58;"Morning Workout";"Cable Crossover";3;9;kg;10;;;;0;;;1h 14m
2025-05-26 10:38:58;"Morning Workout";"Cable Crossover";4;9;kg;8;;;;0;;;1h 14m
2025-05-26 10:38:58;"Morning Workout";"Cable Crossover";1;7;kg;10;;;;0;"";;1h 14m
2025-05-26 10:38:58;"Morning Workout";"Cable Crossover";2;9;kg;10;;;;0;;;1h 14m
2025-05-26 10:38:58;"Morning Workout";"Cable Crossover";3;9;kg;10;;;;0;;;1h 14m
2025-05-26 10:38:58;"Morning Workout";"Cable Crossover";4;14;kg;10;;;;0;;;1h 14m
2025-05-26 10:38:58;"Morning Workout";"Incline Bench Press (Barbell)";1;20;kg;10;;;;0;"";;1h 14m
2025-05-26 10:38:58;"Morning Workout";"Incline Bench Press (Barbell)";2;20;kg;10;;;;0;;;1h 14m
2025-05-26 10:38:58;"Morning Workout";"Incline Bench Press (Barbell)";3;20;kg;10;;;;0;;;1h 14m
2025-05-26 10:38:58;"Morning Workout";"Incline Bench Press (Barbell)";4;30;kg;3;;;;0;;;1h 14m
2025-05-26 10:38:58;"Morning Workout";"Crunch";1;0;kg;20;;;;0;"";;1h 14m
2025-05-27 10:51:13;"Morning Workout";"Concentration Curl (Dumbbell)";1;5;kg;10;;;;0;"";"";43m
2025-05-27 10:51:13;"Morning Workout";"Concentration Curl (Dumbbell)";2;5;kg;10;;;;0;;;43m
2025-05-27 10:51:13;"Morning Workout";"Concentration Curl (Dumbbell)";3;5;kg;10;;;;0;;;43m
2025-05-27 10:51:13;"Morning Workout";"Concentration Curl (Dumbbell)";4;5;kg;10;;;;0;;;43m
2025-05-27 10:51:13;"Morning Workout";"Hammer Curl (Dumbbell)";1;5;kg;10;;;;0;"";;43m
2025-05-27 10:51:13;"Morning Workout";"Hammer Curl (Dumbbell)";2;5;kg;10;;;;0;;;43m
2025-05-27 10:51:13;"Morning Workout";"Hammer Curl (Dumbbell)";3;5;kg;10;;;;0;;;43m
2025-05-27 10:51:13;"Morning Workout";"Bicep Curl (Barbell)";1;10;kg;4;;;;0;"";;43m
2025-05-27 10:51:13;"Morning Workout";"Bicep Curl (Barbell)";2;10;kg;2;;;;0;;;43m
2025-05-27 10:51:13;"Morning Workout";"Bicep Curl (Barbell)";3;10;kg;3;;;;0;;;43m
2025-05-27 10:51:13;"Morning Workout";"Bicep Curl (Barbell)";4;10;kg;3;;;;0;;;43m
2025-05-27 10:51:13;"Morning Workout";"Triceps Pushdown (Cable - Straight Bar)";1;36;kg;10;;;;0;"";;43m
2025-05-27 10:51:13;"Morning Workout";"Triceps Pushdown (Cable - Straight Bar)";2;36;kg;10;;;;0;;;43m
2025-05-27 10:51:13;"Morning Workout";"Triceps Pushdown (Cable - Straight Bar)";3;36;kg;8;;;;0;;;43m
2025-05-27 10:51:13;"Morning Workout";"Triceps Pushdown (Cable - Straight Bar)";4;36;kg;7;;;;0;;;43m
2025-05-27 10:51:13;"Morning Workout";"Walking";1;;;;;;km;10;"";;43m
2025-05-28 10:43:04;"Leg day";"Walking";1;;;;;;km;10;"";"";1h 1m
2025-05-28 10:43:04;"Leg day";"Hack Squat";1;0;kg;10;;;;0;"";;1h 1m
2025-05-28 10:43:04;"Leg day";"Hack Squat";2;10;kg;10;;;;0;;;1h 1m
2025-05-28 10:43:04;"Leg day";"Hack Squat";3;10;kg;8;;;;0;;;1h 1m
2025-05-28 10:43:04;"Leg day";"Hack Squat";4;10;kg;7;;;;0;;;1h 1m
2025-05-28 10:43:04;"Leg day";"Seated Leg Press (Machine)";1;43;kg;10;;;;0;"";;1h 1m
2025-05-28 10:43:04;"Leg day";"Seated Leg Press (Machine)";2;57;kg;10;;;;0;;;1h 1m
2025-05-28 10:43:04;"Leg day";"Seated Leg Press (Machine)";3;70;kg;10;;;;0;;;1h 1m
2025-05-28 10:43:04;"Leg day";"Seated Leg Press (Machine)";4;84;kg;10;;;;0;;;1h 1m
2025-05-28 10:43:04;"Leg day";"Leg Extension (Machine)";1;43;kg;10;;;;0;"";;1h 1m
2025-05-28 10:43:04;"Leg day";"Leg Extension (Machine)";2;43;kg;10;;;;0;;;1h 1m
2025-05-28 10:43:04;"Leg day";"Leg Extension (Machine)";3;43;kg;10;;;;0;;;1h 1m
2025-05-28 10:43:04;"Leg day";"Leg Extension (Machine)";4;43;kg;10;;;;0;;;1h 1m
2025-05-28 10:43:04;"Leg day";"Lying Leg Curl (Machine)";1;20;kg;10;;;;0;"";;1h 1m
2025-05-28 10:43:04;"Leg day";"Lying Leg Curl (Machine)";2;26;kg;10;;;;0;;;1h 1m
2025-05-28 10:43:04;"Leg day";"Lying Leg Curl (Machine)";3;14;kg;10;;;;0;;;1h 1m
2025-05-28 10:43:04;"Leg day";"Lying Leg Curl (Machine)";4;14;kg;10;;;;0;;;1h 1m
2025-05-28 10:43:04;"Leg day";"Crunch (Machine)";1;30;kg;10;;;;0;"";;1h 1m
2025-05-28 10:43:04;"Leg day";"Crunch (Machine)";2;57;kg;10;;;;0;;;1h 1m
2025-05-28 10:43:04;"Leg day";"Crunch (Machine)";3;23;kg;10;;;;0;;;1h 1m
2025-05-28 10:43:04;"Leg day";"Crunch (Machine)";4;23;kg;10;;;;0;;;1h 1m
2025-06-02 09:10:11;"Chest day";"Cable Crossover";1;9;kg;10;;;;0;"";"";1h 6m
2025-06-02 09:10:11;"Chest day";"Cable Crossover";2;9;kg;10;;;;0;;;1h 6m
2025-06-02 09:10:11;"Chest day";"Cable Crossover";3;14;kg;10;;;;0;;;1h 6m
2025-06-02 09:10:11;"Chest day";"Cable Crossover";4;9;kg;10;;;;0;;;1h 6m
2025-06-02 09:10:11;"Chest day";"cable down";1;14;kg;10;;;;0;"";;1h 6m
2025-06-02 09:10:11;"Chest day";"cable down";2;14;kg;10;;;;0;;;1h 6m
2025-06-02 09:10:11;"Chest day";"cable down";3;14;kg;10;;;;0;;;1h 6m
2025-06-02 09:10:11;"Chest day";"cable down";4;14;kg;10;;;;0;;;1h 6m
2025-06-02 09:10:11;"Chest day";"Bench Press (Barbell)";1;15;kg;8;;;;0;"";;1h 6m
2025-06-02 09:10:11;"Chest day";"Bench Press (Barbell)";2;10;kg;8;;;;0;;;1h 6m
2025-06-02 09:10:11;"Chest day";"Bench Press (Barbell)";3;10;kg;10;;;;0;;;1h 6m
2025-06-02 09:10:11;"Chest day";"Bench Press (Barbell)";4;10;kg;8;;;;0;;;1h 6m
2025-06-02 09:10:11;"Chest day";"Incline Bench Press (Barbell)";1;20;kg;10;;;;0;"";;1h 6m
2025-06-02 09:10:11;"Chest day";"Incline Bench Press (Barbell)";2;20;kg;6;;;;0;;;1h 6m
2025-06-02 09:10:11;"Chest day";"Incline Bench Press (Barbell)";3;20;kg;6;;;;0;;;1h 6m
2025-06-02 09:10:11;"Chest day";"Incline Bench Press (Barbell)";4;20;kg;4;;;;0;;;1h 6m
2025-06-02 09:10:11;"Chest day";"Pec Deck (Machine)";1;18;kg;10;;;;0;"";;1h 6m
2025-06-02 09:10:11;"Chest day";"Pec Deck (Machine)";2;15;kg;10;;;;0;;;1h 6m
2025-06-02 09:10:11;"Chest day";"Pec Deck (Machine)";3;23;kg;5;;;;0;;;1h 6m
2025-06-02 09:10:11;"Chest day";"Pec Deck (Machine)";4;18;kg;5;;;;0;;;1h 6m
2025-06-02 09:10:11;"Chest day";"Pec Deck (Machine)";5;30;kg;3;;;;0;;;1h 6m
2025-06-02 09:10:11;"Chest day";"Crunch";1;;;15;;;;0;"";;1h 6m
2025-06-02 09:10:11;"Chest day";"Crunch";2;;;15;;;;0;;;1h 6m
2025-06-02 09:10:11;"Chest day";"Crunch";3;;;20;;;;0;;;1h 6m
2025-06-03 08:46:22;"Arm day";"Bicep Curl (Barbell)";1;10;kg;10;;;;0;"";"";46m
2025-06-03 08:46:22;"Arm day";"Bicep Curl (Barbell)";2;10;kg;10;;;;0;;;46m
2025-06-03 08:46:22;"Arm day";"Bicep Curl (Barbell)";3;10;kg;8;;;;0;;;46m
2025-06-03 08:46:22;"Arm day";"Bicep Curl (Barbell)";4;10;kg;4;;;;0;;;46m
2025-06-03 08:46:22;"Arm day";"Concentration Curl (Dumbbell)";1;5;kg;10;;;;0;"";;46m
2025-06-03 08:46:22;"Arm day";"Concentration Curl (Dumbbell)";2;5;kg;10;;;;0;;;46m
2025-06-03 08:46:22;"Arm day";"Concentration Curl (Dumbbell)";3;5;kg;10;;;;0;;;46m
2025-06-03 08:46:22;"Arm day";"Concentration Curl (Dumbbell)";4;5;kg;10;;;;0;;;46m
2025-06-03 08:46:22;"Arm day";"Hammer Curl (Dumbbell)";1;5;kg;8;;;;0;"";;46m
2025-06-03 08:46:22;"Arm day";"Hammer Curl (Dumbbell)";2;5;kg;6;;;;0;;;46m
2025-06-03 08:46:22;"Arm day";"Hammer Curl (Dumbbell)";3;2.5;kg;10;;;;0;;;46m
2025-06-03 08:46:22;"Arm day";"Hammer Curl (Dumbbell)";4;2.5;kg;10;;;;0;;;46m
2025-06-03 08:46:22;"Arm day";"Triceps Pushdown (Cable - Straight Bar)";1;36;kg;10;;;;0;"";;46m
2025-06-03 08:46:22;"Arm day";"Triceps Pushdown (Cable - Straight Bar)";2;43;kg;10;;;;0;;;46m
2025-06-03 08:46:22;"Arm day";"Triceps Pushdown (Cable - Straight Bar)";3;36;kg;10;;;;0;;;46m
2025-06-03 08:46:22;"Arm day";"Triceps Pushdown (Cable - Straight Bar)";4;36;kg;12;;;;0;;;46m
2025-06-03 08:46:22;"Arm day";"Crunch (Machine)";1;30;kg;10;;;;0;"";;46m
2025-06-03 08:46:22;"Arm day";"Crunch (Machine)";2;50;kg;10;;;;0;;;46m
2025-06-03 08:46:22;"Arm day";"Crunch (Machine)";3;64;kg;10;;;;0;;;46m
2025-06-03 08:46:22;"Arm day";"Crunch (Machine)";4;64;kg;10;;;;0;;;46m
2025-06-05 16:08:46;"Shoulder + legs";"Lateral Raise (Dumbbell)";1;6;kg;10;;;;0;"";"";1h 15m
2025-06-05 16:08:46;"Shoulder + legs";"Lateral Raise (Dumbbell)";2;6;kg;10;;;;0;;;1h 15m
2025-06-05 16:08:46;"Shoulder + legs";"Lateral Raise (Dumbbell)";3;6;kg;10;;;;0;;;1h 15m
2025-06-05 16:08:46;"Shoulder + legs";"Lateral Raise (Dumbbell)";4;6;kg;10;;;;0;;;1h 15m
2025-06-05 16:08:46;"Shoulder + legs";"Front Raise (Dumbbell)";1;6;kg;10;;;;0;"";;1h 15m
2025-06-05 16:08:46;"Shoulder + legs";"Front Raise (Dumbbell)";2;6;kg;8;;;;0;;;1h 15m
2025-06-05 16:08:46;"Shoulder + legs";"Front Raise (Dumbbell)";3;6;kg;8;;;;0;;;1h 15m
2025-06-05 16:08:46;"Shoulder + legs";"Front Raise (Dumbbell)";4;6;kg;8;;;;0;;;1h 15m
2025-06-05 16:08:46;"Shoulder + legs";"Seated Overhead Press (Dumbbell)";1;8;kg;10;;;;0;"";;1h 15m
2025-06-05 16:08:46;"Shoulder + legs";"Seated Overhead Press (Dumbbell)";2;8;kg;10;;;;0;;;1h 15m
2025-06-05 16:08:46;"Shoulder + legs";"Seated Overhead Press (Dumbbell)";3;8;kg;9;;;;0;;;1h 15m
2025-06-05 16:08:46;"Shoulder + legs";"Seated Overhead Press (Dumbbell)";4;8;kg;10;;;;0;;;1h 15m
2025-06-05 16:08:46;"Shoulder + legs";"Hack Squat";1;0;kg;10;;;;0;"";;1h 15m
2025-06-05 16:08:46;"Shoulder + legs";"Hack Squat";2;20;kg;10;;;;0;;;1h 15m
2025-06-05 16:08:46;"Shoulder + legs";"Hack Squat";3;20;kg;10;;;;0;;;1h 15m
2025-06-05 16:08:46;"Shoulder + legs";"Hack Squat";4;20;kg;10;;;;0;;;1h 15m
2025-06-05 16:08:46;"Shoulder + legs";"Hack Squat";5;20;kg;10;;;;0;;;1h 15m
2025-06-05 16:08:46;"Shoulder + legs";"Seated Leg Press (Machine)";1;90;kg;10;;;;0;"";;1h 15m
2025-06-05 16:08:46;"Shoulder + legs";"Seated Leg Press (Machine)";2;84;kg;10;;;;0;;;1h 15m
2025-06-05 16:08:46;"Shoulder + legs";"Seated Leg Press (Machine)";3;84;kg;10;;;;0;;;1h 15m
2025-06-05 16:08:46;"Shoulder + legs";"Seated Leg Press (Machine)";4;84;kg;10;;;;0;;;1h 15m
2025-06-05 16:08:46;"Shoulder + legs";"Lat Pulldown (Cable)";1;30;kg;10;;;;0;"";;1h 15m
2025-06-05 16:08:46;"Shoulder + legs";"Lat Pulldown (Cable)";2;40;kg;10;;;;0;;;1h 15m
2025-06-05 16:08:46;"Shoulder + legs";"Shoulder Press (Machine)";1;30;kg;10;;;;0;"";;1h 15m
2025-06-05 16:08:46;"Shoulder + legs";"Shoulder Press (Machine)";2;36;kg;7;;;;0;;;1h 15m
2025-06-05 16:08:46;"Shoulder + legs";"Shoulder Press (Machine)";3;23;kg;8;;;;0;;;1h 15m
2025-06-05 16:08:46;"Shoulder + legs";"Shoulder Press (Machine)";4;18;kg;8;;;;0;;;1h 15m
2025-06-05 16:08:46;"Shoulder + legs";"Lying Leg Curl (Machine)";1;18;kg;10;;;;0;"";;1h 15m
2025-06-05 16:08:46;"Shoulder + legs";"Lying Leg Curl (Machine)";2;30;kg;10;;;;0;;;1h 15m
2025-06-05 16:08:46;"Shoulder + legs";"Lying Leg Curl (Machine)";3;25;kg;10;;;;0;;;1h 15m
2025-06-05 16:08:46;"Shoulder + legs";"Lying Leg Curl (Machine)";4;30;kg;10;;;;0;;;1h 15m
2025-06-06 16:26:55;"Back";"vertical row";1;14;kg;10;;;;0;"";"";54m
2025-06-06 16:26:55;"Back";"vertical row";2;30;kg;10;;;;0;;;54m
2025-06-06 16:26:55;"Back";"vertical row";3;30;kg;10;;;;0;;;54m
2025-06-06 16:26:55;"Back";"vertical row";4;30;kg;10;;;;0;;;54m
2025-06-06 16:26:55;"Back";"vertical row";5;36;kg;10;;;;0;;;54m
2025-06-06 16:26:55;"Back";"Lat Pulldown (Cable)";1;30;kg;10;;;;0;"";;54m
2025-06-06 16:26:55;"Back";"Lat Pulldown (Cable)";2;50;kg;10;;;;0;;;54m
2025-06-06 16:26:55;"Back";"Lat Pulldown (Cable)";3;43;kg;10;;;;0;;;54m
2025-06-06 16:26:55;"Back";"Lat Pulldown (Cable)";4;43;kg;10;;;;0;;;54m
2025-06-06 16:26:55;"Back";"Seated Row (Cable)";1;30;kg;10;;;;0;"";;54m
2025-06-06 16:26:55;"Back";"Seated Row (Cable)";2;36;kg;10;;;;0;;;54m
2025-06-06 16:26:55;"Back";"Seated Row (Cable)";3;50;kg;8;;;;0;;;54m
2025-06-06 16:26:55;"Back";"Seated Row (Cable)";4;43;kg;10;;;;0;;;54m
2025-06-06 16:26:55;"Back";"Bent Over One Arm Row (Dumbbell)";1;12;kg;10;;;;0;"";;54m
2025-06-06 16:26:55;"Back";"Bent Over One Arm Row (Dumbbell)";2;12;kg;10;;;;0;;;54m
2025-06-06 16:26:55;"Back";"Bent Over One Arm Row (Dumbbell)";3;14;kg;10;;;;0;;;54m
2025-06-06 16:26:55;"Back";"Bent Over One Arm Row (Dumbbell)";4;14;kg;10;;;;0;;;54m
2025-06-06 16:26:55;"Back";"Crunch (Machine)";1;50;kg;10;;;;0;"";;54m
2025-06-06 16:26:55;"Back";"Crunch (Machine)";2;64;kg;10;;;;0;;;54m
2025-06-06 16:26:55;"Back";"Crunch (Machine)";3;64;kg;10;;;;0;;;54m
2025-06-06 16:26:55;"Back";"Crunch (Machine)";4;64;kg;10;;;;0;;;54m
2025-06-06 16:26:55;"Back";"Back Extension";1;10;kg;10;;;;0;"";;54m
2025-06-06 16:26:55;"Back";"Back Extension";2;10;kg;7;;;;0;;;54m
2025-06-10 10:10:02;"Upper 1";"Bench Press (Barbell)";1;50;kg;8;;;;0;"3rd set is back off 60/85% ";"chest focuses";1h 19m
2025-06-10 10:10:02;"Upper 1";"Bench Press (Barbell)";2;50;kg;12;;;;0;;;1h 19m
2025-06-10 10:10:02;"Upper 1";"Incline Bench Press (Barbell)";1;40;kg;10;;;;0;"";;1h 19m
2025-06-10 10:10:02;"Upper 1";"Incline Bench Press (Barbell)";2;40;kg;8;;;;0;;;1h 19m
2025-06-10 10:10:02;"Upper 1";"Incline Bench Press (Barbell)";3;40;kg;11;;;;0;;;1h 19m
2025-06-10 10:10:02;"Upper 1";"Pull Up (Assisted)";1;43;kg;8;;;;0;"";;1h 19m
2025-06-10 10:10:02;"Upper 1";"Pull Up (Assisted)";2;43;kg;8;;;;0;;;1h 19m
2025-06-10 10:10:02;"Upper 1";"Pull Up (Assisted)";3;57;kg;10;;;;0;;;1h 19m
2025-06-10 10:10:02;"Upper 1";"straight arm pulldown";1;20;kg;7;;;;0;"";;1h 19m
2025-06-10 10:10:02;"Upper 1";"Bicep Curl (Barbell)";1;10;kg;10;;;;0;"";;1h 19m
2025-06-10 10:10:02;"Upper 1";"Bicep Curl (Barbell)";2;10;kg;10;;;;0;;;1h 19m
2025-06-10 10:10:02;"Upper 1";"Bicep Curl (Barbell)";3;10;kg;10;;;;0;;;1h 19m
2025-06-10 10:10:02;"Upper 1";"Bicep Curl (Barbell)";4;10;kg;7;;;;0;;;1h 19m
2025-06-10 10:10:02;"Upper 1";"Hammer Curl (Dumbbell)";1;6;kg;12;;;;0;"";;1h 19m
2025-06-10 10:10:02;"Upper 1";"Hammer Curl (Dumbbell)";2;6;kg;10;;;;0;;;1h 19m
2025-06-10 10:10:02;"Upper 1";"Hammer Curl (Dumbbell)";3;6;kg;10;;;;0;;;1h 19m
2025-06-10 10:10:02;"Upper 1";"Skullcrusher (Barbell)";1;10;kg;10;;;;0;"";;1h 19m
2025-06-10 10:10:02;"Upper 1";"Skullcrusher (Barbell)";2;10;kg;10;;;;0;;;1h 19m
2025-06-10 10:10:02;"Upper 1";"Skullcrusher (Barbell)";3;10;kg;8;;;;0;;;1h 19m
2025-06-10 10:10:02;"Upper 1";"Lateral Raise (Dumbbell)";1;6;kg;10;;;;0;"";;1h 19m
2025-06-10 10:10:02;"Upper 1";"Lateral Raise (Dumbbell)";2;6;kg;9;;;;0;;;1h 19m
2025-06-10 10:10:02;"Upper 1";"Lateral Raise (Dumbbell)";3;6;kg;10;;;;0;;;1h 19m
2025-06-10 10:10:02;"Upper 1";"Lateral Raise (Dumbbell)";4;6;kg;10;;;;0;;;1h 19m
2025-06-10 10:10:02;"Upper 1";"Lat Pulldown (Cable)";1;30;kg;10;;;;0;"";;1h 19m
2025-06-10 10:10:02;"Upper 1";"Lat Pulldown (Cable)";2;40;kg;10;;;;0;;;1h 19m
2025-06-11 12:48:01;"Lower 1";"Hack Squat";1;0;kg;8;;;;0;"3rd is back off";"quad focused";56m
2025-06-11 12:48:01;"Lower 1";"Hack Squat";2;30;kg;8;;;;0;;;56m
2025-06-11 12:48:01;"Lower 1";"Hack Squat";3;30;kg;8;;;;0;;;56m
2025-06-11 12:48:01;"Lower 1";"Hack Squat";4;30;kg;8;;;;0;;;56m
2025-06-11 12:48:01;"Lower 1";"Lunge (Dumbbell)";1;24;kg;10;;;;0;"";;56m
2025-06-11 12:48:01;"Lower 1";"Lunge (Dumbbell)";2;24;kg;8;;;;0;;;56m
2025-06-11 12:48:01;"Lower 1";"Lunge (Dumbbell)";3;24;kg;4;;;;0;;;56m
2025-06-11 12:48:01;"Lower 1";"Leg Extension (Machine)";1;50;kg;10;;;;0;"";;56m
2025-06-11 12:48:01;"Lower 1";"Leg Extension (Machine)";2;43;kg;10;;;;0;;;56m
2025-06-11 12:48:01;"Lower 1";"Leg Extension (Machine)";3;43;kg;12;;;;0;;;56m
2025-06-11 12:48:01;"Lower 1";"Romanian Deadlift (Barbell)";1;20;kg;12;;;;0;"";;56m
2025-06-11 12:48:01;"Lower 1";"Romanian Deadlift (Barbell)";2;20;kg;12;;;;0;;;56m
2025-06-11 12:48:01;"Lower 1";"Romanian Deadlift (Barbell)";3;20;kg;12;;;;0;;;56m
2025-06-11 12:48:01;"Lower 1";"Calf Press on Leg Press";1;43;kg;10;;;;0;"";;56m
2025-06-11 12:48:01;"Lower 1";"Calf Press on Leg Press";2;43;kg;10;;;;0;;;56m
2025-06-11 12:48:01;"Lower 1";"Calf Press on Leg Press";3;57;kg;12;;;;0;;;56m
2025-06-11 12:48:01;"Lower 1";"Calf Press on Leg Press";4;57;kg;12;;;;0;;;56m
2025-06-12 10:09:19;"Upper 2";"Lat Pulldown (Cable)";1;15;kg;10;;;;0;"";"Back focused";1h 29m
2025-06-12 10:09:19;"Upper 2";"Lat Pulldown (Cable)";2;35;kg;12;;;;0;;;1h 29m
2025-06-12 10:09:19;"Upper 2";"Lat Pulldown (Cable)";3;40;kg;12;;;;0;;;1h 29m
2025-06-12 10:09:19;"Upper 2";"Lat Pulldown (Cable)";4;40;kg;12;;;;0;;;1h 29m
2025-06-12 10:09:19;"Upper 2";"Bent Over Row (Barbell)";1;40;kg;10;;;;0;"";;1h 29m
2025-06-12 10:09:19;"Upper 2";"Bent Over Row (Barbell)";2;40;kg;10;;;;0;;;1h 29m
2025-06-12 10:09:19;"Upper 2";"Bent Over Row (Barbell)";3;40;kg;10;;;;0;;;1h 29m
2025-06-12 10:09:19;"Upper 2";"Face Pull (Cable)";1;23;kg;10;;;;0;"";;1h 29m
2025-06-12 10:09:19;"Upper 2";"Face Pull (Cable)";2;36;kg;10;;;;0;;;1h 29m
2025-06-12 10:09:19;"Upper 2";"Face Pull (Cable)";3;36;kg;12;;;;0;;;1h 29m
2025-06-12 10:09:19;"Upper 2";"Seated Overhead Press (Dumbbell)";1;8;kg;10;;;;0;"";;1h 29m
2025-06-12 10:09:19;"Upper 2";"Seated Overhead Press (Dumbbell)";2;8;kg;12;;;;0;;;1h 29m
2025-06-12 10:09:19;"Upper 2";"Seated Overhead Press (Dumbbell)";3;8;kg;13;;;;0;;;1h 29m
2025-06-12 10:09:19;"Upper 2";"Bench Press (Barbell)";1;50;kg;8;;;;0;"Back off";;1h 29m
2025-06-12 10:09:19;"Upper 2";"Bench Press (Barbell)";2;50;kg;9;;;;0;;;1h 29m
2025-06-12 10:09:19;"Upper 2";"Bench Press (Barbell)";3;40;kg;8;;;;0;;;1h 29m
